language,set_name,range_ordinal,range_start,range_end
swift,aux_sym_simple_identifier_token1_character_set_2,173,3482,3505
swift,aux_sym_simple_identifier_token1_character_set_2,174,3507,3515
swift,aux_sym_simple_identifier_token1_character_set_2,175,3517,3517
swift,aux_sym_simple_identifier_token1_character_set_2,176,3520,3526
swift,aux_sym_simple_identifier_token1_character_set_2,177,3530,3530
swift,aux_sym_simple_identifier_token1_character_set_2,178,3535,3540
swift,aux_sym_simple_identifier_token1_character_set_2,179,3542,3542
swift,aux_sym_simple_identifier_token1_character_set_2,180,3544,3551
swift,aux_sym_simple_identifier_token1_character_set_2,181,3558,3567
swift,aux_sym_simple_identifier_token1_character_set_2,182,3570,3571
swift,aux_sym_simple_identifier_token1_character_set_2,183,3585,3642
swift,aux_sym_simple_identifier_token1_character_set_2,184,3648,3662
swift,aux_sym_simple_identifier_token1_character_set_2,185,3664,3673
swift,aux_sym_simple_identifier_token1_character_set_2,186,3713,3714
swift,aux_sym_simple_identifier_token1_character_set_2,187,3716,3716
swift,aux_sym_simple_identifier_token1_character_set_2,188,3718,3722
swift,aux_sym_simple_identifier_token1_character_set_2,189,3724,3747
swift,aux_sym_simple_identifier_token1_character_set_2,190,3749,3749
swift,aux_sym_simple_identifier_token1_character_set_2,191,3751,3773
swift,aux_sym_simple_identifier_token1_character_set_2,192,3776,3780
swift,aux_sym_simple_identifier_token1_character_set_2,193,3782,3782
swift,aux_sym_simple_identifier_token1_character_set_2,194,3784,3790
swift,aux_sym_simple_identifier_token1_character_set_2,195,3792,3801
swift,aux_sym_simple_identifier_token1_character_set_2,196,3804,3807
swift,aux_sym_simple_identifier_token1_character_set_2,197,3840,3840
swift,aux_sym_simple_identifier_token1_character_set_2,198,3864,3865
swift,aux_sym_simple_identifier_token1_character_set_2,199,3872,3881
swift,aux_sym_simple_identifier_token1_character_set_2,200,3893,3893
swift,aux_sym_simple_identifier_token1_character_set_2,201,3895,3895
swift,aux_sym_simple_identifier_token1_character_set_2,202,3897,3897
swift,aux_sym_simple_identifier_token1_character_set_2,203,3902,3911
swift,aux_sym_simple_identifier_token1_character_set_2,204,3913,3948
swift,aux_sym_simple_identifier_token1_character_set_2,205,3953,3972
swift,aux_sym_simple_identifier_token1_character_set_2,206,3974,3991
swift,aux_sym_simple_identifier_token1_character_set_2,207,3993,4028
swift,aux_sym_simple_identifier_token1_character_set_2,208,4038,4038
swift,aux_sym_simple_identifier_token1_character_set_2,209,4096,4169
swift,aux_sym_simple_identifier_token1_character_set_2,210,4176,4253
swift,aux_sym_simple_identifier_token1_character_set_2,211,4256,4293
swift,aux_sym_simple_identifier_token1_character_set_2,212,4295,4295
swift,aux_sym_simple_identifier_token1_character_set_2,213,4301,4301
swift,aux_sym_simple_identifier_token1_character_set_2,214,4304,4346
swift,aux_sym_simple_identifier_token1_character_set_2,215,4348,4680
swift,aux_sym_simple_identifier_token1_character_set_2,216,4682,4685
swift,aux_sym_simple_identifier_token1_character_set_2,217,4688,4694
swift,aux_sym_simple_identifier_token1_character_set_2,218,4696,4696
swift,aux_sym_simple_identifier_token1_character_set_2,219,4698,4701
swift,aux_sym_simple_identifier_token1_character_set_2,220,4704,4744
swift,aux_sym_simple_identifier_token1_character_set_2,221,4746,4749
swift,aux_sym_simple_identifier_token1_character_set_2,222,4752,4784
swift,aux_sym_simple_identifier_token1_character_set_2,223,4786,4789
swift,aux_sym_simple_identifier_token1_character_set_2,224,4792,4798
swift,aux_sym_simple_identifier_token1_character_set_2,225,4800,4800
swift,aux_sym_simple_identifier_token1_character_set_2,226,4802,4805
swift,aux_sym_simple_identifier_token1_character_set_2,227,4808,4822
swift,aux_sym_simple_identifier_token1_character_set_2,228,4824,4880
swift,aux_sym_simple_identifier_token1_character_set_2,229,4882,4885
swift,aux_sym_simple_identifier_token1_character_set_2,230,4888,4954
swift,aux_sym_simple_identifier_token1_character_set_2,231,4957,4959
swift,aux_sym_simple_identifier_token1_character_set_2,232,4969,4977
swift,aux_sym_simple_identifier_token1_character_set_2,233,4992,5007
swift,aux_sym_simple_identifier_token1_character_set_2,234,5024,5109
swift,aux_sym_simple_identifier_token1_character_set_2,235,5112,5117
swift,aux_sym_simple_identifier_token1_character_set_2,236,5121,5740
swift,aux_sym_simple_identifier_token1_character_set_2,237,5743,5759
swift,aux_sym_simple_identifier_token1_character_set_2,238,5761,5786
swift,aux_sym_simple_identifier_token1_character_set_2,239,5792,5866
swift,aux_sym_simple_identifier_token1_character_set_2,240,5870,5880
swift,aux_sym_simple_identifier_token1_character_set_2,241,5888,5909
swift,aux_sym_simple_identifier_token1_character_set_2,242,5919,5940
swift,aux_sym_simple_identifier_token1_character_set_2,243,5952,5971
swift,aux_sym_simple_identifier_token1_character_set_2,244,5984,5996
swift,aux_sym_simple_identifier_token1_character_set_2,245,5998,6000
swift,aux_sym_simple_identifier_token1_character_set_2,246,6002,6003
swift,aux_sym_simple_identifier_token1_character_set_2,247,6016,6099
swift,aux_sym_simple_identifier_token1_character_set_2,248,6103,6103
swift,aux_sym_simple_identifier_token1_character_set_2,249,6108,6109
swift,aux_sym_simple_identifier_token1_character_set_2,250,6112,6121
swift,aux_sym_simple_identifier_token1_character_set_2,251,6155,6157
swift,aux_sym_simple_identifier_token1_character_set_2,252,6159,6169
swift,aux_sym_simple_identifier_token1_character_set_2,253,6176,6264
swift,aux_sym_simple_identifier_token1_character_set_2,254,6272,6314
swift,aux_sym_simple_identifier_token1_character_set_2,255,6320,6389
swift,aux_sym_simple_identifier_token1_character_set_2,256,6400,6430
swift,aux_sym_simple_identifier_token1_character_set_2,257,6432,6443
swift,aux_sym_simple_identifier_token1_character_set_2,258,6448,6459
swift,aux_sym_simple_identifier_token1_character_set_2,259,6470,6509
swift,aux_sym_simple_identifier_token1_character_set_2,260,6512,6516
swift,aux_sym_simple_identifier_token1_character_set_2,261,6528,6571
swift,aux_sym_simple_identifier_token1_character_set_2,262,6576,6601
swift,aux_sym_simple_identifier_token1_character_set_2,263,6608,6618
swift,aux_sym_simple_identifier_token1_character_set_2,264,6656,6683
swift,aux_sym_simple_identifier_token1_character_set_2,265,6688,6750
swift,aux_sym_simple_identifier_token1_character_set_2,266,6752,6780
swift,aux_sym_simple_identifier_token1_character_set_2,267,6783,6793
swift,aux_sym_simple_identifier_token1_character_set_2,268,6800,6809
swift,aux_sym_simple_identifier_token1_character_set_2,269,6823,6823
swift,aux_sym_simple_identifier_token1_character_set_2,270,6832,6845
swift,aux_sym_simple_identifier_token1_character_set_2,271,6847,6862
swift,aux_sym_simple_identifier_token1_character_set_2,272,6912,6988
swift,aux_sym_simple_identifier_token1_character_set_2,273,6992,7001
swift,aux_sym_simple_identifier_token1_character_set_2,274,7019,7027
swift,aux_sym_simple_identifier_token1_character_set_2,275,7040,7155
swift,aux_sym_simple_identifier_token1_character_set_2,276,7168,7223
swift,aux_sym_simple_identifier_token1_character_set_2,277,7232,7241
swift,aux_sym_simple_identifier_token1_character_set_2,278,7245,7293
swift,aux_sym_simple_identifier_token1_character_set_2,279,7296,7304
swift,aux_sym_simple_identifier_token1_character_set_2,280,7312,7354
swift,aux_sym_simple_identifier_token1_character_set_2,281,7357,7359
swift,aux_sym_simple_identifier_token1_character_set_2,282,7376,7378
swift,aux_sym_simple_identifier_token1_character_set_2,283,7380,7418
swift,aux_sym_simple_identifier_token1_character_set_2,284,7424,7957
swift,aux_sym_simple_identifier_token1_character_set_2,285,7960,7965
swift,aux_sym_simple_identifier_token1_character_set_2,286,7968,8005
swift,aux_sym_simple_identifier_token1_character_set_2,287,8008,8013
swift,aux_sym_simple_identifier_token1_character_set_2,288,8016,8023
swift,aux_sym_simple_identifier_token1_character_set_2,289,8025,8025
swift,aux_sym_simple_identifier_token1_character_set_2,290,8027,8027
swift,aux_sym_simple_identifier_token1_character_set_2,291,8029,8029
swift,aux_sym_simple_identifier_token1_character_set_2,292,8031,8061
swift,aux_sym_simple_identifier_token1_character_set_2,293,8064,8116
swift,aux_sym_simple_identifier_token1_character_set_2,294,8118,8124
swift,aux_sym_simple_identifier_token1_character_set_2,295,8126,8126
swift,aux_sym_simple_identifier_token1_character_set_2,296,8130,8132
swift,aux_sym_simple_identifier_token1_character_set_2,297,8134,8140
swift,aux_sym_simple_identifier_token1_character_set_2,298,8144,8147
swift,aux_sym_simple_identifier_token1_character_set_2,299,8150,8155
swift,aux_sym_simple_identifier_token1_character_set_2,300,8160,8172
swift,aux_sym_simple_identifier_token1_character_set_2,301,8178,8180
swift,aux_sym_simple_identifier_token1_character_set_2,302,8182,8188
swift,aux_sym_simple_identifier_token1_character_set_2,303,8204,8205
swift,aux_sym_simple_identifier_token1_character_set_2,304,8252,8252
swift,aux_sym_simple_identifier_token1_character_set_2,305,8255,8256
swift,aux_sym_simple_identifier_token1_character_set_2,306,8265,8265
swift,aux_sym_simple_identifier_token1_character_set_2,307,8276,8276
swift,aux_sym_simple_identifier_token1_character_set_2,308,8305,8305
swift,aux_sym_simple_identifier_token1_character_set_2,309,8319,8319
swift,aux_sym_simple_identifier_token1_character_set_2,310,8336,8348
swift,aux_sym_simple_identifier_token1_character_set_2,311,8400,8412
swift,aux_sym_simple_identifier_token1_character_set_2,312,8417,8417
swift,aux_sym_simple_identifier_token1_character_set_2,313,8421,8432
swift,aux_sym_simple_identifier_token1_character_set_2,314,8450,8450
swift,aux_sym_simple_identifier_token1_character_set_2,315,8455,8455
swift,aux_sym_simple_identifier_token1_character_set_2,316,8458,8467
swift,aux_sym_simple_identifier_token1_character_set_2,317,8469,8469
swift,aux_sym_simple_identifier_token1_character_set_2,318,8472,8477
swift,aux_sym_simple_identifier_token1_character_set_2,319,8482,8482
swift,aux_sym_simple_identifier_token1_character_set_2,320,8484,8484
swift,aux_sym_simple_identifier_token1_character_set_2,321,8486,8486
swift,aux_sym_simple_identifier_token1_character_set_2,322,8488,8488
swift,aux_sym_simple_identifier_token1_character_set_2,323,8490,8505
swift,aux_sym_simple_identifier_token1_character_set_2,324,8508,8511
swift,aux_sym_simple_identifier_token1_character_set_2,325,8517,8521
swift,aux_sym_simple_identifier_token1_character_set_2,326,8526,8526
swift,aux_sym_simple_identifier_token1_character_set_2,327,8544,8584
swift,aux_sym_simple_identifier_token1_character_set_2,328,8596,8601
swift,aux_sym_simple_identifier_token1_character_set_2,329,8617,8618
swift,aux_sym_simple_identifier_token1_character_set_2,330,8986,8987
swift,aux_sym_simple_identifier_token1_character_set_2,331,9000,9000
swift,aux_sym_simple_identifier_token1_character_set_2,332,9167,9167
swift,aux_sym_simple_identifier_token1_character_set_2,333,9193,9203
swift,aux_sym_simple_identifier_token1_character_set_2,334,9208,9210
swift,aux_sym_simple_identifier_token1_character_set_2,335,9410,9410
swift,aux_sym_simple_identifier_token1_character_set_2,336,9642,9643
swift,aux_sym_simple_identifier_token1_character_set_2,337,9654,9654
swift,aux_sym_simple_identifier_token1_character_set_2,338,9664,9664
swift,aux_sym_simple_identifier_token1_character_set_2,339,9723,9726
swift,aux_sym_simple_identifier_token1_character_set_2,340,9728,9732
swift,aux_sym_simple_identifier_token1_character_set_2,341,9742,9742
swift,aux_sym_simple_identifier_token1_character_set_2,342,9745,9745
swift,aux_sym_simple_identifier_token1_character_set_2,343,9748,9749
swift,aux_sym_simple_identifier_token1_character_set_2,344,9752,9752
swift,aux_sym_simple_identifier_token1_character_set_2,345,9757,9757
swift,aux_sym_simple_identifier_token1_character_set_2,346,9760,9760
swift,aux_sym_simple_identifier_token1_character_set_2,347,9762,9763
swift,aux_sym_simple_identifier_token1_character_set_2,348,9766,9766
swift,aux_sym_simple_identifier_token1_character_set_2,349,9770,9770
swift,aux_sym_simple_identifier_token1_character_set_2,350,9774,9775
swift,aux_sym_simple_identifier_token1_character_set_2,351,9784,9786
swift,aux_sym_simple_identifier_token1_character_set_2,352,9792,9792
swift,aux_sym_simple_identifier_token1_character_set_2,353,9794,9794
swift,aux_sym_simple_identifier_token1_character_set_2,354,9800,9811
swift,aux_sym_simple_identifier_token1_character_set_2,355,9823,9824
swift,aux_sym_simple_identifier_token1_character_set_2,356,9827,9827
swift,aux_sym_simple_identifier_token1_character_set_2,357,9829,9830
swift,aux_sym_simple_identifier_token1_character_set_2,358,9832,9832
swift,aux_sym_simple_identifier_token1_character_set_2,359,9851,9851
swift,aux_sym_simple_identifier_token1_character_set_2,360,9854,9855
swift,aux_sym_simple_identifier_token1_character_set_2,361,9874,9879
swift,aux_sym_simple_identifier_token1_character_set_2,362,9881,9881
swift,aux_sym_simple_identifier_token1_character_set_2,363,9883,9884
swift,aux_sym_simple_identifier_token1_character_set_2,364,9888,9889
swift,aux_sym_simple_identifier_token1_character_set_2,365,9895,9895
swift,aux_sym_simple_identifier_token1_character_set_2,366,9898,9899
swift,aux_sym_simple_identifier_token1_character_set_2,367,9904,9905
swift,aux_sym_simple_identifier_token1_character_set_2,368,9917,9918
swift,aux_sym_simple_identifier_token1_character_set_2,369,9924,9925
swift,aux_sym_simple_identifier_token1_character_set_2,370,9928,9928
swift,aux_sym_simple_identifier_token1_character_set_2,371,9934,9935
swift,aux_sym_simple_identifier_token1_character_set_2,372,9937,9937
swift,aux_sym_simple_identifier_token1_character_set_2,373,9939,9940
swift,aux_sym_simple_identifier_token1_character_set_2,374,9961,9962
swift,aux_sym_simple_identifier_token1_character_set_2,375,9968,9973
swift,aux_sym_simple_identifier_token1_character_set_2,376,9975,9978
swift,aux_sym_simple_identifier_token1_character_set_2,377,9981,9981
swift,aux_sym_simple_identifier_token1_character_set_2,378,9986,9986
swift,aux_sym_simple_identifier_token1_character_set_2,379,9989,9989
swift,aux_sym_simple_identifier_token1_character_set_2,380,9992,9997
swift,aux_sym_simple_identifier_token1_character_set_2,381,9999,9999
swift,aux_sym_simple_identifier_token1_character_set_2,382,10002,10002
swift,aux_sym_simple_identifier_token1_character_set_2,383,10004,10004
swift,aux_sym_simple_identifier_token1_character_set_2,384,10006,10006
swift,aux_sym_simple_identifier_token1_character_set_2,385,10013,10013
swift,aux_sym_simple_identifier_token1_character_set_2,386,10017,10017
swift,aux_sym_simple_identifier_token1_character_set_2,387,10024,10024
swift,aux_sym_simple_identifier_token1_character_set_2,388,10035,10036
swift,aux_sym_simple_identifier_token1_character_set_2,389,10052,10052
swift,aux_sym_simple_identifier_token1_character_set_2,390,10055,10055
