state_id,language,rule,symbol,path
S001959,kotlin,_primary_expression_no_trailing_lambda,try_expression,$.members[14]
S001959,kotlin,_primary_expression_no_trailing_lambda,jump_expression,$.members[15]
S001960,kotlin,call_expression_no_trailing_lambda,_expression_no_trailing_lambda,$.content.members[0]
S001960,kotlin,call_expression_no_trailing_lambda,_call_suffix_no_trailing_lambda,$.content.members[1].content
S001961,kotlin,_generic_call_expression_no_trailing_lambda,_expression_no_trailing_lambda,$.content.content.members[0]
S001961,kotlin,_generic_call_expression_no_trailing_lambda,_generic_call_suffix_no_trailing_lambda,$.content.content.members[1].content
S001962,kotlin,_call_suffix_no_trailing_lambda,type_arguments,$.members[0].members[0]
S001962,kotlin,_call_suffix_no_trailing_lambda,value_arguments,$.members[1]
S001963,kotlin,_generic_call_suffix_no_trailing_lambda,type_arguments,$.members[0]
S001963,kotlin,_generic_call_suffix_no_trailing_lambda,value_arguments,$.members[1]
S001964,kotlin,type_parameters,type_parameter,$.members[1].members[0]
S001964,kotlin,type_parameters,type_parameter,$.members[1].members[1].content.members[1]
S001965,kotlin,type_parameter,type_parameter_modifiers,$.members[0].members[0]
S001965,kotlin,type_parameter,simple_identifier,$.members[1].content
S001965,kotlin,type_parameter,_type,$.members[2].members[0].members[1]
S001966,kotlin,type_constraints,type_constraint,$.content.members[1].members[0]
S001966,kotlin,type_constraints,type_constraint,$.content.members[1].members[1].content.members[1]
S001967,kotlin,type_constraint,annotation,$.members[0].content
S001967,kotlin,type_constraint,simple_identifier,$.members[1].content
S001967,kotlin,type_constraint,_type,$.members[3]
S001968,kotlin,_class_member_declarations,_class_member_declaration,$.content.members[0]
S001968,kotlin,_class_member_declarations,_semi,$.content.members[1]
S001969,kotlin,_class_member_declaration,_declaration,$.members[0]
S001969,kotlin,_class_member_declaration,companion_object,$.members[1]
S001969,kotlin,_class_member_declaration,anonymous_initializer,$.members[2]
S001969,kotlin,_class_member_declaration,secondary_constructor,$.members[3]
S001970,kotlin,anonymous_initializer,_block,$.members[1]
S001971,kotlin,companion_object,modifiers,$.members[0].members[0]
S001971,kotlin,companion_object,simple_identifier,$.members[3].members[0].content
S001971,kotlin,companion_object,_delegation_specifiers,$.members[4].members[0].members[1]
S001971,kotlin,companion_object,class_body,$.members[5].members[0]
S001972,kotlin,function_value_parameters,_function_value_parameter,$.members[1].members[0].members[0]
S001972,kotlin,function_value_parameters,_function_value_parameter,$.members[1].members[0].members[1].content.members[1]
S001973,kotlin,_function_value_parameter,parameter_modifiers,$.members[0].members[0]
S001973,kotlin,_function_value_parameter,parameter,$.members[1]
S001973,kotlin,_function_value_parameter,_expression,$.members[2].members[0].members[1]
S001974,kotlin,receiver_type,type_modifiers,$.members[0].members[0]
S001974,kotlin,receiver_type,parenthesized_type,$.members[1].members[0]
S001974,kotlin,receiver_type,nullable_type,$.members[1].members[1]
S001974,kotlin,receiver_type,_type_reference,$.members[1].members[2]
S001975,kotlin,function_declaration,modifiers,$.content.members[0].members[0]
S001975,kotlin,function_declaration,type_parameters,$.content.members[2].members[0]
S001975,kotlin,function_declaration,receiver_type,$.content.members[3].members[0].members[0].content
S001975,kotlin,function_declaration,simple_identifier,$.content.members[4]
S001975,kotlin,function_declaration,function_value_parameters,$.content.members[5]
S001975,kotlin,function_declaration,_type,$.content.members[6].members[0].members[1]
S001975,kotlin,function_declaration,type_constraints,$.content.members[7].members[0]
S001975,kotlin,function_declaration,function_body,$.content.members[8].members[0]
S001976,kotlin,function_body,_block,$.members[0]
S001976,kotlin,function_body,_expression,$.members[1].members[1]
S001977,kotlin,variable_declaration,simple_identifier,$.content.members[0]
S001977,kotlin,variable_declaration,_type,$.content.members[1].members[0].members[1]
S001978,kotlin,_name_based_destructuring_entry,binding_pattern_kind,$.content.members[0].members[0]
S001978,kotlin,_name_based_destructuring_entry,simple_identifier,$.content.members[1]
S001978,kotlin,_name_based_destructuring_entry,_type,$.content.members[2].members[0].members[1]
S001978,kotlin,_name_based_destructuring_entry,simple_identifier,$.content.members[3].members[0].members[1]
S001979,kotlin,_positional_destructuring_entry,binding_pattern_kind,$.content.members[0].members[0]
S001979,kotlin,_positional_destructuring_entry,simple_identifier,$.content.members[1]
S001979,kotlin,_positional_destructuring_entry,_type,$.content.members[2].members[0].members[1]
S001980,kotlin,property_declaration,modifiers,$.content.members[0].members[0]
S001980,kotlin,property_declaration,binding_pattern_kind,$.content.members[1]
S001980,kotlin,property_declaration,type_parameters,$.content.members[2].members[0]
S001980,kotlin,property_declaration,receiver_type,$.content.members[3].members[0].members[0].content
S001980,kotlin,property_declaration,variable_declaration,$.content.members[4].members[0]
S001980,kotlin,property_declaration,multi_variable_declaration,$.content.members[4].members[1]
S001980,kotlin,property_declaration,type_constraints,$.content.members[5].members[0]
S001980,kotlin,property_declaration,_expression,$.content.members[6].members[0].members[0].members[1]
S001980,kotlin,property_declaration,property_delegate,$.content.members[6].members[0].members[1]
S001980,kotlin,property_declaration,getter,$.content.members[8].members[0].members[0].members[0]
S001980,kotlin,property_declaration,setter,$.content.members[8].members[0].members[0].members[1].members[0]
S001980,kotlin,property_declaration,setter,$.content.members[8].members[0].members[1].members[0]
S001980,kotlin,property_declaration,getter,$.content.members[8].members[0].members[1].members[1].members[0]
S001981,kotlin,property_delegate,_by_delegation_hint,$.members[0].members[0]
S001981,kotlin,property_delegate,_expression,$.members[2]
S001982,kotlin,destructuring_declaration,modifiers,$.content.members[0].members[0]
S001982,kotlin,destructuring_declaration,multi_variable_declaration,$.content.members[1]
S001982,kotlin,destructuring_declaration,type_constraints,$.content.members[2].members[0]
S001982,kotlin,destructuring_declaration,_expression,$.content.members[4]
S001983,kotlin,getter,modifiers,$.content.members[0].members[0]
S001983,kotlin,getter,_type,$.content.members[2].members[0].members[2].members[0].members[1]
S001983,kotlin,getter,function_body,$.content.members[2].members[0].members[3]
S001984,kotlin,setter,modifiers,$.content.members[0].members[0]
S001984,kotlin,setter,parameter_with_optional_type,$.content.members[2].members[0].members[1]
S001984,kotlin,setter,_type,$.content.members[2].members[0].members[3].members[0].members[1]
S001984,kotlin,setter,function_body,$.content.members[2].members[0].members[4]
S001985,kotlin,parameters_with_optional_type,parameter_with_optional_type,$.members[1].members[0]
S001985,kotlin,parameters_with_optional_type,parameter_with_optional_type,$.members[1].members[1].content.members[1]
S001986,kotlin,parameter_with_optional_type,parameter_modifiers,$.members[0].members[0]
S001986,kotlin,parameter_with_optional_type,simple_identifier,$.members[1]
S001986,kotlin,parameter_with_optional_type,_type,$.members[2].members[0].members[1]
S001987,kotlin,parameter,simple_identifier,$.members[0]
S001987,kotlin,parameter,_type,$.members[2]
S001988,kotlin,object_declaration,modifiers,$.content.content.members[0].members[0]
S001988,kotlin,object_declaration,simple_identifier,$.content.content.members[2].content
S001988,kotlin,object_declaration,_delegation_specifiers,$.content.content.members[3].members[0].members[1]
S001988,kotlin,object_declaration,class_body,$.content.content.members[4].members[0]
S001989,kotlin,secondary_constructor,modifiers,$.members[0].members[0]
S001989,kotlin,secondary_constructor,function_value_parameters,$.members[2]
S001989,kotlin,secondary_constructor,constructor_delegation_call,$.members[3].members[0].members[1]
S001989,kotlin,secondary_constructor,_block,$.members[4].members[0]
S001990,kotlin,constructor_delegation_call,value_arguments,$.members[1]
S001991,kotlin,enum_class_body,_enum_entries,$.members[1].members[0]
S001991,kotlin,enum_class_body,_class_member_declarations,$.members[2].members[0].members[1].members[0]
S001992,kotlin,_enum_entries,enum_entry,$.members[0].members[0]
S001992,kotlin,_enum_entries,enum_entry,$.members[0].members[1].content.members[1]
S001993,kotlin,enum_entry,modifiers,$.members[0].members[0]
S001993,kotlin,enum_entry,simple_identifier,$.members[1]
S001993,kotlin,enum_entry,value_arguments,$.members[2].members[0]
S001993,kotlin,enum_entry,class_body,$.members[3].members[0]
S001994,kotlin,_type,type_modifiers,$.members[0].members[0]
S001994,kotlin,_type,function_type,$.members[1].members[0]
S001994,kotlin,_type,parenthesized_type,$.members[1].members[1]
S001994,kotlin,_type,nullable_type,$.members[1].members[2]
S001994,kotlin,_type,_type_reference,$.members[1].members[3]
S001994,kotlin,_type,not_nullable_type,$.members[1].members[4]
S001995,kotlin,_type_reference,user_type,$.content.members[0]
S001996,kotlin,not_nullable_type,type_modifiers,$.members[0].members[0]
S001996,kotlin,not_nullable_type,user_type,$.members[1].members[0]
S001996,kotlin,not_nullable_type,parenthesized_user_type,$.members[1].members[1]
S001996,kotlin,not_nullable_type,type_modifiers,$.members[3].members[0]
S001996,kotlin,not_nullable_type,user_type,$.members[4].members[0]
S001996,kotlin,not_nullable_type,parenthesized_user_type,$.members[4].members[1]
S001997,kotlin,nullable_type,_type_reference,$.members[0].members[0]
S001997,kotlin,nullable_type,parenthesized_type,$.members[0].members[1]
S001997,kotlin,nullable_type,quest,$.members[1].content
S001999,kotlin,user_type,_simple_user_type,$.members[0]
S001999,kotlin,user_type,_simple_user_type,$.members[1].content.members[1]
S002000,kotlin,_simple_user_type,simple_identifier,$.content.members[0].content
S002000,kotlin,_simple_user_type,type_arguments,$.content.members[1].members[0]
S002001,kotlin,type_projection,type_projection_modifiers,$.members[0].members[0].members[0]
S002001,kotlin,type_projection,_type,$.members[0].members[1]
S002002,kotlin,type_projection_modifiers,_type_projection_modifier,$.content
S002003,kotlin,_type_projection_modifier,variance_modifier,$
S002004,kotlin,function_type,receiver_type,$.members[0].members[0].members[0].content
S002004,kotlin,function_type,function_type_parameters,$.members[1]
S002004,kotlin,function_type,_type,$.members[3]
S002005,kotlin,function_type_parameters,parameter,$.content.members[1].members[0].members[0].members[0].members[0]
S002005,kotlin,function_type_parameters,_type,$.content.members[1].members[0].members[0].members[0].members[1]
S002005,kotlin,function_type_parameters,parameter,$.content.members[1].members[0].members[0].members[1].content.members[1].members[0]
