language,construct_id,construct,required,required_state,ts_required,semantic_required,ts_match_count,ts_evidence_names,requirement_class,requirement_vector_13,implementation_class,implementation_role_vector,uast_structures,uasf_seed,semantic_axes,uast_relations,uast_fields,uast_layers,current_frontend_capability,missing,ROLE_MODULE_SCOPE,ROLE_IMPORT,ROLE_DECLARATION,ROLE_BINDING,ROLE_ASSIGNMENT,ROLE_FUNCTION,ROLE_PARAMETER,ROLE_CALL_DISPATCH,ROLE_MEMBER_ACCESS,ROLE_INDEX_SLICE,ROLE_LITERAL,ROLE_CONTAINER_AGGREGATE,ROLE_ITERATION,ROLE_CONTROL_BRANCH,ROLE_CONTROL_TRANSFER,ROLE_CLOSURE_CAPTURE,ROLE_COMPREHENSION,ROLE_PATTERN,ROLE_EXCEPTION,ROLE_ASYNC_CONCURRENCY,ROLE_TYPE_DECL,ROLE_TYPE_EXPR,ROLE_GENERIC,ROLE_MEMORY_REFERENCE,ROLE_CONVERSION_ASSERT,ROLE_ANNOTATION_MODIFIER,ROLE_MACRO_COMPILETIME,ROLE_FFI_ABI,ROLE_SYNCHRONIZATION,ROLE_OPERATOR,ROLE_LABEL_GOTO,ROLE_OWNERSHIP_LIFETIME
c,C050,TypeAssertTest,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
python,C050,TypeAssertTest,0,ABSENT,0,0,0,,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
zig,C050,TypeAssertTest,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
julia,C050,TypeAssertTest,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
nim,C050,TypeAssertTest,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
csharp,C050,TypeAssertTest,1,TS,1,0,1,is_expression,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
java,C050,TypeAssertTest,1,TS,1,0,2,instanceof;instanceof_expression,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
kotlin,C050,TypeAssertTest,1,TS,1,0,3,elvis_expression;this_expression;type_test,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
swift,C050,TypeAssertTest,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d290822dcb24,0100?0???111?,IMPL_4efc4b747e5c,00000000000000000000010010000100,TypeAssertExpr;TypeSwitchStmt,UASF_0064;UASF_0177,binding.graph;control.flow;effect.graph;types.structure,binding.declares;binding.refers;binding.shadows;control.false;control.loop_back;control.next;control.true;effect.has;name.resolves;type.constraint;type.convert;type.has;type.origin;type.parameter,attributes;binding_refs;branches;condition;effects;extensions;id;kind;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;control.flow;effect;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
r,C051,AnnotationAttribute,1,SEM,0,1,0,,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
go,C051,AnnotationAttribute,1,SEM,0,1,0,,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rust,C051,AnnotationAttribute,1,BOTH,1,1,3,attribute;attribute_item;inner_attribute_item,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cpp,C051,AnnotationAttribute,1,BOTH,1,1,12,__attribute;__attribute__;_function_attributes_end;_function_attributes_start;annotation;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_field_declarator;attributed_statement;attributed_type_declarator,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c,C051,AnnotationAttribute,1,TS,1,?,9,__attribute;__attribute__;attribute;attribute_declaration;attribute_specifier;attributed_declarator;attributed_field_declarator;attributed_statement;attributed_type_declarator,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
python,C051,AnnotationAttribute,1,BOTH,1,1,2,attribute;decorator,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zig,C051,AnnotationAttribute,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
julia,C051,AnnotationAttribute,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nim,C051,AnnotationAttribute,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
csharp,C051,AnnotationAttribute,1,BOTH,1,1,11,_attribute_list;annotations;attribute;attribute_argument;attribute_argument_list;attribute_list;attribute_target_specifier;global_attribute;preproc_elif_in_attribute_list;preproc_else_in_attribute_list;preproc_if_in_attribute_list,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
java,C051,AnnotationAttribute,1,BOTH,1,1,7,_annotation;annotation;annotation_argument_list;annotation_type_body;annotation_type_declaration;annotation_type_element_declaration;marker_annotation,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kotlin,C051,AnnotationAttribute,1,BOTH,1,1,7,_annotation_constructor_invocation;_multi_annotation;_single_annotation;_statement_annotation;_unescaped_annotation;annotation;file_annotation,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
swift,C051,AnnotationAttribute,1,TS,1,?,5,_attribute_argument;attribute;precedence_group_attribute;precedence_group_attributes;type_annotation,RQ_d6c72cd1305f,111111???1111,IMPL_dc28d4a4f7da,00100000000000000000000001000000,Annotation,UASF_0301,nodes.declaration;scope.binding;types.structure,annotation.applies,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
r,C052,VisibilityModifier,1,SEM,0,1,0,,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
go,C052,VisibilityModifier,1,SEM,0,1,0,,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
rust,C052,VisibilityModifier,1,BOTH,1,1,1,visibility_modifier,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cpp,C052,VisibilityModifier,1,BOTH,1,1,4,private;private_module_fragment_declaration;protected;public,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
c,C052,VisibilityModifier,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
python,C052,VisibilityModifier,1,SEM,0,1,0,,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
zig,C052,VisibilityModifier,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
julia,C052,VisibilityModifier,1,TS,1,?,2,public;public_statement,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
nim,C052,VisibilityModifier,?,PROJECT_SEM_LOOKUP,0,?,0,,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
csharp,C052,VisibilityModifier,1,BOTH,1,1,3,private;protected;public,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
java,C052,VisibilityModifier,1,BOTH,1,1,3,private;protected;public,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
kotlin,C052,VisibilityModifier,1,BOTH,1,1,4,private;protected;public;visibility_modifier,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
swift,C052,VisibilityModifier,1,TS,1,?,4,fileprivate;private;public;visibility_modifier,RQ_8d26e8dadc82,1111?1?1?1111,IMPL_9a9e3f3a9ae7,00100000000000000000000001000000,Visibility,UASF_0310,nodes.declaration;scope.binding;types.structure,binding.declares;binding.refers;binding.shadows;capture.captures;name.resolves;scope.parent,attributes;binding_refs;extensions;id;kind;name;scope_id;semantic_facets;source_span;symbol;type_ref;type_shape,binding.scope;structure.declaration;type.value,PROJECT_JOIN,COMPUTE_REQUIRED_AND_NOT_CURRENT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
