witness_id,demand_primitive,closure_primitive,classification,exact_existing,parameterized_existing,derived_existing
CASE_6cc4eafb44d46c86dde4f500,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_59789475496660bb8d7ebbbd,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_b347bbd86a1d61f462c70d8b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f9cc2788654c7b89ca981cca,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_e8a4e65b625528f4637accf4,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_81499e38aa9f5a925fabf7f9,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_efe9f69a4a1e0987fd0942a2,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5bb1aa9517c3ef14d3579678,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_e86e77d0d5562070840c4e63,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_0d85338ce928ae7ab65824ba,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_ca0b08e2c32fb697d44c6598,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_22b7a5cc09e5c2a328e6ecc8,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_cc472778e76ca57e79797da0,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_cc472778e76ca57e79797da0,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_7c06c9d6f08c6489b1787557,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_9f02381f4a8d43e088b4e58e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_71fdbdfd9a6ae55dc55615b7,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_17ebd0097eb65233286fd9ce,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_4e3925c2fa6159ca4c79cbce,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_cabd7d6825ea93aca9c6be29,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_d9ef980bd0655e01e6c3aae8,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_ef4abb4a559df45c21bd1eb4,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_560555a92413a5bbe363f198,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_543b0f0648542bfc1fb1c832,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_c6e50837126f0b24a45027cb,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_5d6ff69afc4c2d24ae0223ef,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_e30dc67efade528a62864fb5,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_4608bcf177450abd7a6a376e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_31a9f8c20cbed20413a75540,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_d22262bbb7ad2cd877ffd1d2,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_c8309016cdc7f33d032ffc8c,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_e32bc5876e746bedc1ce6997,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_e818ecf50c79726f99259daa,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_8cb89d76da30b4d0aa677455,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_528763d1f9634336f2e10adb,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_7cef38569dcf7ff583e0335f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_39116da3e00579fc3bfa22da,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_1c15a26151ab26213b91228f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_dba7314ec607803b5c096f6e,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_31a9f8c20cbed20413a75540,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_f1e3aad295abd791c003ca5f,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_49b94d375f26f2c8c33aeeb2,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_93be2fe91ee3298636e99f31,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_bdd8e2a70eabcc43a8bdcebb,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_37df8e4980c90946660a8103,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_e71bf007d5196797e85a5a34,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_5e3f3923325c950385651629,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_8749531d7763d8a9edd60f76,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_cce76cd0bbd4c5095570b5e2,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_6de66dd42e968dece37ae7cb,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_afc8beaa6d773b79a5290e07,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_ef4abb4a559df45c21bd1eb4,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_2c34135bb33fdb719828a530,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_b50168eb4d9f399c547a05b6,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_aa5a0dafa9d15181322d35a9,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_967a96a92faa0bdeac1fe3b1,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_b559827ea75d225b84ccd616,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_d37f3df3c315802d56fedb6a,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_73af0bed728d2567ff7f45db,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_2c930a172d533107d7925dce,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_1403c882be503d94f93c571d,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_8e8cdd3cc1a5950f6db483cf,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_3d5248fe2c046db24af99438,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_fc68d8c36702184b534436ba,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_28091208633054b4fd351e53,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_0532dcda21b7f78d0cd16801,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_955c74a5201909016376ab24,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_93e9bdad8bb4fc0a9ece75ee,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_a91390b04fd4045a3c356cf0,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_73055c3c1cabc28888021588,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_f524a56bfedccb7f76e94ae3,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_3e46f3ecc5ca6b9ee0ac78f6,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_bb72db458d969ecab0c5561d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_133852f2729a92edd5c48a95,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_0d6ecbab99505222cd495113,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_7ef264d8ee22bc7f0245dc81,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_34c0b5231bf3a1846455d2bb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f4e9415828781e993cffc892,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_1a9fbb297309c7a059edc071,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_cc7c2c388bb4c46db16cb9f1,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3b4fd668f0d6a50a952e8549,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_dfe385dd05b71433b2a95a8f,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_488728ad7bd9cc9742d30641,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_f082f40c1b953556760d6f0e,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_2b55f9a01d1a7b1df8cc7cb0,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_5bc710ce1e200c11438e54cd,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_73381ea2e8ba9396f9ade9ef,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_f16c13cbc8690767fee45b19,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_420f3c36bc423813528c8ad0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_2560bf28b2b2d32f910680fa,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_1e883cfa9fd5747cf752254f,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_5d469e4d02a94ff33dba8452,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_e71bf007d5196797e85a5a34,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_e59cb184aacb7ba0356d7488,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_e0529528c6bf58fe752cb43b,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_048c0928ea30bb506c977add,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_d9b5351b13caa0ae470038d5,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_4289be36f2a068ec2af2f88f,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1d6ed8920a50bf778e8cff8c,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_38fb742653f8c7c096d1e92c,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_a1a04c9493ec6b0599600e90,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_ce7f069922e5769eee9ae213,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_989f75abb3d2cd3f6cfeae13,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_1838e3fa3dd59f5f4bc10dd2,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_013373dad439a3dd97bb54fa,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_9b9b306993881e7db8b5d141,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_dc9d9e81043b5c485e124e5b,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_f38acea93ac8605078305fad,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b8e33669cfd204dbd7ddc6d6,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_528763d1f9634336f2e10adb,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5e5bd19f2d06580449dd8f7c,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_7aef3c812185f9234264f6af,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_a8c4f02cd5ecb97fd2c142f7,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_98528e52f7079eb982713fb0,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_badf08a2058ef4fd8471a2a1,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_09b8e3a726975a8ea4927ed0,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_61e32c8093e84feed813c233,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_b8a5176d3f628c573e616773,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_45df45f4d099e5dbcb816763,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_2ea2ee3cdbafdd67b9a92dfc,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_bb48d4edc5206e04377613b2,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_bc29c55c0d362f3976a77f85,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_013373dad439a3dd97bb54fa,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_26a14c5a9f91233746b078b1,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_885bd9115e938c7667bff1b5,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_dffe4605c3f777f5529873b7,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_d37f3df3c315802d56fedb6a,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_92d33680e2f6165313edc5fc,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_456ed97e53adebd088a118d3,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_bb48d4edc5206e04377613b2,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_c7f3e03c57aa8491bbac06b5,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_a8ff346a60db5f1b85439d7c,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_daf4e32054337c168db99c37,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_25eb393dc9557e00e0dda78b,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_5d6ff69afc4c2d24ae0223ef,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_32c157acf72e8f05c72852d7,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_1f1c34b61d1403a8a083604e,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_aabd77d4de61031446e5b35b,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_e3cb619ea45431fc6d93f8ad,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_7313092dde343db9e9f06f79,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_6d012a353e57b2e73a398d9e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3c59aefb43732cfd936bccaa,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_5acf5706c439278202d04d4e,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_46a3f4312967c7e1e03b5e8a,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_cfd49c74d40110a0e15d24df,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_35d51c57de02718200c9cbd9,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_9cab078abe49f7e0d9a87d2b,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_643f84a084ce5bd1b3117865,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_1838e3fa3dd59f5f4bc10dd2,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_4413b6c01858525619f9911b,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_30db40a46ffcdc0231b24c9a,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_ec28f4f8699cea67dc1cfc24,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_561650554d91aaf74a8c1fb4,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b0c49bbae684a120f9324ffb,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_bf9855c0fb2d0c2cd7556404,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_01c5b74ed5ffab413b70c6ba,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_2e145ae0169de783536aeba8,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_28091208633054b4fd351e53,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_bd420cde0d2746d66cc6eea9,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_8e8cdd3cc1a5950f6db483cf,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_192d6724295786feb021a11f,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_dc4d1ab58280a80f8bf2c07f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_69c02dec666743f5b9865fd9,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_9509dc8645eb9ab23b9b5a3d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_ff1c6253287cd46f8c08ffb7,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_11695baecba1e38d4e5f06ae,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_2f4e81ff80f5040c61d801c1,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_1ec8fb05b24194ecd1fcbb7b,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_646ca3c37f40ea2aec144a3f,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_7cc4f0e090f0dfd270ce9b89,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_722651ffad110836fc13a217,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_1903a5623a3feffc793aa2a1,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_57d5ae7e318b6f20d42bb1ba,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_2b74d039cdea66ef71e79db3,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_230d7b520ad03f5fd592c17e,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_0846d9ec1effa2e0fbc2026a,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_cfa85ba63b07ac70b593505c,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_32424b48c89af66db69e7b84,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_8a6644a3677f05b60407e118,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_100936d2d18cf3ec56d0a8f3,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_73381ea2e8ba9396f9ade9ef,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_52fe971f428bb8e50091c66d,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_bf0f18f9d216d72d84686f22,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_1640fa34ed86b528ea02dcf0,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_fdba86e9c8ffcbfac1331c75,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_c869014f39f1a9865b6b9d95,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_bf8b1d2682d9e8a4f0accbf8,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_2fe31d345d9da042ceb76899,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_aba167de8f491c015a6cd594,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_d53b840bb60045b256919a6c,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_a8827583940a51e4f060f66c,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3667c18b71145ced2d0af2d4,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_b17d8cb1198d1a3c6eef306e,BINARY:DIV,BINARY:DIV,EXACT_EXISTING,true,false,false
CASE_9cad32e9ae502170a4292430,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_3d5248fe2c046db24af99438,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_baa602ef765b67e485be5afb,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_f3ed16462d54bbfe32558729,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_059f84347ad6aca207fc4927,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_3667c18b71145ced2d0af2d4,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_fc68d8c36702184b534436ba,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_bb48d4edc5206e04377613b2,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_4ebdbd66835d41bf4aa0f8ac,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_ba0db4036706a387f6b8c5c3,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_badf08a2058ef4fd8471a2a1,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_5acf5706c439278202d04d4e,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_2f4e81ff80f5040c61d801c1,BITWISE_BINARY:OR,BITWISE_BINARY:XOR,PARAMETERIZED_EXISTING,false,true,false
CASE_b604a5c68760d0abcb74109b,COMPARE:GE,COMPARE:GE,EXACT_EXISTING,true,false,false
CASE_2bd8869414275a34a8b36729,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_f16c13cbc8690767fee45b19,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_d7898e30df6b255fbe361ec3,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_af8110eb5789613182abeacc,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_41d95e6d5094a9b7681663ec,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_799a7c421fba6ef30b22c67e,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_28b44d3c7c810f63c15af77e,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_7c06c9d6f08c6489b1787557,BINARY:POW,BINARY:POW,EXACT_EXISTING,true,false,false
CASE_daf4e32054337c168db99c37,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_aba167de8f491c015a6cd594,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_9dbe2f69f688e7960e70a516,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_029c543d399f0c75374b9240,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_9fb77eaca37086f6228c7abe,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c9cb3b084e2b59777b34c4b6,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_aa5eee9dde69fb68e181e4bf,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_2fe31d345d9da042ceb76899,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_b49f087cffb5dda8c24b76ed,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_fd3cc3c1f0da2c1a0b5c1887,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_4144a23b07e1d86c70d176b8,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_56b9dbc40adc71b5e49febd0,COMPARE:LE,COMPARE:LE,EXACT_EXISTING,true,false,false
CASE_d02b13f28307c50218d5995a,COMPARE:LT,COMPARE:LT,EXACT_EXISTING,true,false,false
CASE_f78c9b8880ccb29081111fc8,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_2f4e81ff80f5040c61d801c1,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_8a6644a3677f05b60407e118,STORE,STORE,EXACT_EXISTING,true,false,false
CASE_44df53d34806fdf949134048,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_6f06e3612010a04c68409dd9,COMPARE:NE,COMPARE:NE,EXACT_EXISTING,true,false,false
CASE_38fb742653f8c7c096d1e92c,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_ab4678561c48569478ce9ca4,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_028f6d79088be560cbd68455,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_98528e52f7079eb982713fb0,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_ddf35f072f88ac2ad7562d17,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_afaafbac24280aae9249f7a5,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_c919e233d58b2b20c387db23,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_9bf3822d3ff942ae54a3f948,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_c12c3d9103b93dc6f793b8cc,ITERATION,ITERATION,EXACT_EXISTING,true,false,false
CASE_39eed1f9a671d3b8099a44d4,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_25eb393dc9557e00e0dda78b,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_1aee51bad5e074441a89f3e3,BINARY:ADD,BINARY:ADD,EXACT_EXISTING,true,false,false
CASE_507020b1a11eeaa7826943ca,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_e30cbe1b007adb1bb2c17f21,CONTROL_TRANSFER,CONTROL_TRANSFER,EXACT_EXISTING,true,false,false
CASE_2b55f9a01d1a7b1df8cc7cb0,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2fe31d345d9da042ceb76899,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_9a4b51e36ce7ec49cf0451b0,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_57d5ae7e318b6f20d42bb1ba,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_028f6d79088be560cbd68455,COMPARE:EQ,COMPARE:EQ,EXACT_EXISTING,true,false,false
CASE_c190717710ea5114d84b9db5,BINARY:SUB,BINARY:SUB,EXACT_EXISTING,true,false,false
CASE_405fa8d1e428cc1b8f653baa,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_39f85b05ccc287d63fd41837,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_66496562e1b47651460bad6d,LITERAL,LITERAL,EXACT_EXISTING,true,false,false
CASE_49b94d375f26f2c8c33aeeb2,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_2545eb3d037d5aadbbaa4b6c,COMPARE:GT,COMPARE:GT,EXACT_EXISTING,true,false,false
CASE_f7c63116460117afdd9cb05b,CALL,CALL,EXACT_EXISTING,true,false,false
CASE_3e46f3ecc5ca6b9ee0ac78f6,LOAD,LOAD,EXACT_EXISTING,true,false,false
CASE_2eb4bdd3b796220967abd748,BINARY:MUL,BINARY:MUL,EXACT_EXISTING,true,false,false
CASE_18e9960de3b8e87eb963c6ad,LOGICAL_NOT,LOGICAL_NOT,EXACT_EXISTING,true,false,false
